40.804260,-73.966130
40.809533,-73.959007
40.799915,-73.967651
40.807274,-73.964745
40.804118,-73.967257
40.793954,-73.966662
40.850673,-73.936866
40.805180,-73.962480
40.795215,-73.966003
40.807167,-73.964274
40.737863,-73.985962
40.802510,-73.967450
40.802295,-73.964534
40.799320,-73.962590
40.805668,-73.965275
40.804900,-73.965837
40.802792,-73.956359
40.801430,-73.967270
40.806572,-73.965263
40.799514,-73.963073
